Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Industry,Daily_Return
2019-12-03 00:00:00+00:00,64.21309661865234,74.70999908447266,74.79000091552734,73.5999984741211,74.38999938964844,6381600,CVS,Health,-0.01111879643381708
2019-12-04 00:00:00+00:00,64.46237182617188,75.0,75.44000244140625,74.9000015258789,75.25,4958400,CVS,Health,0.0038819994774574873
2019-12-05 00:00:00+00:00,64.01543426513672,74.4800033569336,75.08000183105469,73.88999938964844,75.05999755859375,4900300,CVS,Health,-0.006933309283753353
2019-12-06 00:00:00+00:00,64.77178192138672,75.36000061035156,75.75,75.0,75.08000183105469,5103400,CVS,Health,0.011815082798897869
2019-12-09 00:00:00+00:00,64.45376586914062,74.98999786376953,75.48999786376953,74.88999938964844,75.02999877929688,4812600,CVS,Health,-0.004909793166290699
2019-12-10 00:00:00+00:00,62.898094177246094,73.18000030517578,75.05000305175781,72.63999938964844,75.0,10942900,CVS,Health,-0.02413624201653297
2019-12-11 00:00:00+00:00,63.04419708251953,73.3499984741211,73.75,72.83999633789062,73.06999969482422,7192500,CVS,Health,0.0023228510686146286
2019-12-12 00:00:00+00:00,63.82632827758789,74.26000213623047,74.52999877929688,73.37999725341797,73.62999725341797,4774400,CVS,Health,0.012406077502178592
2019-12-13 00:00:00+00:00,63.25047302246094,73.58999633789062,74.54000091552734,73.58000183105469,74.22000122070312,3902500,CVS,Health,-0.009022221247358853
2019-12-16 00:00:00+00:00,63.94664764404297,74.4000015258789,75.01000213623047,73.94000244140625,74.25,5511800,CVS,Health,0.011006631070329176
2019-12-17 00:00:00+00:00,63.04419708251953,73.3499984741211,74.44000244140625,72.80999755859375,74.38999938964844,7901200,CVS,Health,-0.014112554680691058
2019-12-18 00:00:00+00:00,62.984031677246094,73.27999877929688,73.5999984741211,72.6500015258789,72.94000244140625,7132700,CVS,Health,-0.0009543369264373158
2019-12-19 00:00:00+00:00,63.68881988525391,74.0999984741211,74.27999877929688,73.6500015258789,73.94999694824219,6583900,CVS,Health,0.011189950678600846
2019-12-20 00:00:00+00:00,64.10137939453125,74.58000183105469,75.0,74.11000061035156,75.0,8571700,CVS,Health,0.006477738322371751
2019-12-23 00:00:00+00:00,63.92949295043945,74.37999725341797,74.94999694824219,74.31999969482422,74.54000091552734,3882500,CVS,Health,-0.0026814780854226283
2019-12-24 00:00:00+00:00,64.04120635986328,74.51000213623047,74.77999877929688,74.36000061035156,74.52999877929688,1315400,CVS,Health,0.0017474471369642863
2019-12-26 00:00:00+00:00,64.01543426513672,74.4800033569336,74.76000213623047,74.13999938964844,74.69999694824219,2801100,CVS,Health,-0.000402429875879351
2019-12-27 00:00:00+00:00,63.94664764404297,74.4000015258789,74.61000061035156,74.04000091552734,74.51000213623047,3543500,CVS,Health,-0.0010745318200741094
2019-12-30 00:00:00+00:00,63.34501647949219,73.69999694824219,74.52999877929688,73.61000061035156,74.2699966430664,3450800,CVS,Health,-0.009408330017544375
2019-12-31 00:00:00+00:00,63.85212326049805,74.29000091552734,74.37000274658203,73.41999816894531,73.55999755859375,4531900,CVS,Health,0.008005472398448843
2020-01-02 00:00:00+00:00,63.74039840698242,74.16000366210938,74.69999694824219,73.52999877929688,74.6500015258789,5022700,CVS,Health,-0.0017497437486897471
2020-01-03 00:00:00+00:00,63.23328399658203,73.56999969482422,74.05999755859375,73.06999969482422,73.22000122070312,4453000,CVS,Health,-0.007955934118303865
2020-01-06 00:00:00+00:00,63.4825325012207,73.86000061035156,73.94000244140625,73.05999755859375,73.12000274658203,4620700,CVS,Health,0.003941729558947893
2020-01-07 00:00:00+00:00,63.24187469482422,73.58000183105469,73.66999816894531,72.66000366210938,73.61000061035156,6172300,CVS,Health,-0.003790929518948438
2020-01-08 00:00:00+00:00,62.45113754272461,72.66000366210938,73.08999633789062,71.5999984741211,72.5,8311200,CVS,Health,-0.012503379381388346
2020-01-09 00:00:00+00:00,62.62305450439453,72.86000061035156,73.26000213623047,72.66999816894531,73.0,5426200,CVS,Health,0.0027528235422822345
2020-01-10 00:00:00+00:00,61.97842025756836,72.11000061035156,73.36000061035156,71.81999969482422,73.30999755859375,5198600,CVS,Health,-0.01029388061518044
2020-01-13 00:00:00+00:00,62.53707885742188,72.76000213623047,72.98999786376953,71.62999725341797,72.29000091552734,6654600,CVS,Health,0.00901375991081843
2020-01-14 00:00:00+00:00,63.45676040649414,73.83000183105469,73.93000030517578,72.5199966430664,72.52999877929688,6484200,CVS,Health,0.014706180171431438
2020-01-15 00:00:00+00:00,64.6944351196289,75.2699966430664,75.62000274658203,73.94000244140625,73.98999786376953,8102800,CVS,Health,0.019504221539303535
2020-01-16 00:00:00+00:00,65.3648452758789,76.05000305175781,76.16999816894531,75.27999877929688,75.62999725341797,6902300,CVS,Health,0.010362717519834863
2020-01-17 00:00:00+00:00,65.33905029296875,76.0199966430664,76.44000244140625,75.83000183105469,76.11000061035156,5500400,CVS,Health,-0.0003946308264218823
2020-01-21 00:00:00+00:00,64.10997009277344,74.58999633789062,76.01000213623047,74.3499984741211,76.0,8662800,CVS,Health,-0.018810806013927928
2020-01-22 00:00:00+00:00,64.040771484375,74.01000213623047,74.62000274658203,73.91000366210938,74.16000366210938,4201400,CVS,Health,-0.0010793735872641763
2020-01-23 00:00:00+00:00,63.62541580200195,73.52999877929688,73.87999725341797,72.4800033569336,73.76000213623047,8602500,CVS,Health,-0.006485800728905811
2020-01-24 00:00:00+00:00,61.80826950073242,71.43000030517578,73.6500015258789,70.16999816894531,73.63999938964844,10126000,CVS,Health,-0.028560069562835855
2020-01-27 00:00:00+00:00,61.41023635864258,70.97000122070312,71.20999908447266,69.36000061035156,69.9000015258789,6403300,CVS,Health,-0.00643980401498101
2020-01-28 00:00:00+00:00,62.14574813842773,71.81999969482422,72.13999938964844,71.12000274658203,71.25,5039100,CVS,Health,0.011977022454199293
2020-01-29 00:00:00+00:00,61.046817779541016,70.55000305175781,72.11000061035156,70.44999694824219,72.11000061035156,6285200,CVS,Health,-0.017683114159940283
2020-01-30 00:00:00+00:00,60.3199577331543,69.70999908447266,70.20999908447266,68.37999725341797,70.08999633789062,8430500,CVS,Health,-0.011906600095219266
2020-01-31 00:00:00+00:00,58.68455505371094,67.81999969482422,69.3499984741211,67.4000015258789,69.3499984741211,9869700,CVS,Health,-0.02711213238374799
