Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Industry,Daily Return
2019-09-30,163.6923370361328,193.50999450683594,196.67999267578125,191.69000244140625,192.8000030517578,2492300,AMGN,Health,
2019-10-01,163.42166137695312,193.19000244140625,195.8800048828125,192.10000610351562,192.5800018310547,2331000,AMGN,Health,-0.0016536203530220783
2019-10-02,160.054931640625,189.2100067138672,193.5800018310547,188.77999877929688,193.5800018310547,2250800,AMGN,Health,-0.020601458032209363
2019-10-03,162.93948364257812,192.6199951171875,192.6699981689453,189.0,189.60000610351562,1888500,AMGN,Health,0.018022241331437927
2019-10-04,165.45187377929688,195.58999633789062,196.00999450683594,193.13999938964844,193.13999938964844,2158200,AMGN,Health,0.015418966337820805
2019-10-07,166.788330078125,197.1699981689453,198.82000732421875,194.4499969482422,194.5399932861328,2199300,AMGN,Health,0.008078132116354109
2019-10-08,165.86636352539062,196.0800018310547,198.0,195.0,196.5500030517578,2032600,AMGN,Health,-0.005528205852883716
2019-10-09,166.38233947753906,196.69000244140625,198.67999267578125,195.9600067138672,198.67999267578125,1292900,AMGN,Health,0.003110978195915992
2019-10-10,168.06573486328125,198.67999267578125,199.36000061035156,197.02000427246094,198.0,1297500,AMGN,Health,0.010117393917709716
2019-10-11,169.8590087890625,200.8000030517578,203.88999938964844,199.97999572753906,200.22999572753906,2472200,AMGN,Health,0.010670477421630187
2019-10-14,171.6269989013672,202.88999938964844,204.89999389648438,201.22999572753906,201.25,1638200,AMGN,Health,0.010408348138082113
2019-10-15,173.124267578125,204.66000366210938,204.8000030517578,202.60000610351562,203.4600067138672,1492800,AMGN,Health,0.008723960164550348
2019-10-16,171.8976593017578,203.2100067138672,204.97999572753906,202.17999267578125,204.14999389648438,1758500,AMGN,Health,-0.007084906294813287
2019-10-17,172.1938018798828,203.55999755859375,204.75,201.52000427246094,201.58999633789062,1380800,AMGN,Health,0.0017223110730928415
2019-10-18,171.48324584960938,202.72000122070312,204.1199951171875,200.80999755859375,204.11000061035156,2043400,AMGN,Health,-0.004126529514468236
2019-10-21,171.66085815429688,202.92999267578125,203.61000061035156,200.77999877929688,203.57000732421875,1564000,AMGN,Health,0.0010358694446213068
2019-10-22,173.2680206298828,204.8300018310547,206.05999755859375,203.22000122070312,204.6300048828125,2136700,AMGN,Health,0.009362879928296541
2019-10-23,171.9907684326172,203.32000732421875,205.88999938964844,203.0399932861328,204.22999572753906,1805800,AMGN,Health,-0.007371940112959607
2019-10-24,171.7707977294922,203.05999755859375,204.3000030517578,201.66000366210938,203.9499969482422,1220800,AMGN,Health,-0.001278820363262989
2019-10-25,171.76234436035156,203.0500030517578,203.7100067138672,201.50999450683594,202.58999633789062,1321500,AMGN,Health,-4.921947678571126e-05
2019-10-28,173.42034912109375,205.00999450683594,205.97999572753906,202.67999267578125,203.1699981689453,1652800,AMGN,Health,0.009652752650185947
2019-10-29,176.78707885742188,208.99000549316406,211.25,204.91000366210938,205.25999450683594,4460000,AMGN,Health,0.01941374124662687
2019-10-30,178.3858642578125,210.8800048828125,211.0,204.16000366210938,206.35000610351562,3793500,AMGN,Health,0.009043491745878152
2019-10-31,180.39065551757812,213.25,213.6699981689453,209.60000610351562,210.10000610351562,3255800,AMGN,Health,0.011238595705195031
2019-11-01,184.36643981933594,217.9499969482422,219.3800048828125,214.0,214.25999450683594,3685500,AMGN,Health,0.022039845009341974
2019-11-04,181.37191772460938,214.41000366210938,219.83999633789062,214.35000610351562,218.72999572753906,2646600,AMGN,Health,-0.01624222682128995
2019-11-05,181.93870544433594,215.0800018310547,219.49000549316406,213.19000244140625,215.9199981689453,3012000,AMGN,Health,0.003124845657860087
2019-11-06,183.0552978515625,216.39999389648438,218.5800018310547,215.4499969482422,215.4499969482422,2540200,AMGN,Health,0.006137214311847217
2019-11-07,184.40028381347656,217.99000549316406,218.50999450683594,215.4600067138672,216.91000366210938,2498300,AMGN,Health,0.007347558417401201
2019-11-08,187.03952026367188,221.11000061035156,221.25,217.4600067138672,218.2100067138672,2069900,AMGN,Health,0.014312560386101403
2019-11-11,186.69265747070312,220.6999969482422,221.3800048828125,218.6999969482422,220.24000549316406,1364300,AMGN,Health,-0.0018542972320455542
2019-11-12,187.208740234375,221.30999755859375,225.25999450683594,219.8699951171875,221.30999755859375,2704500,AMGN,Health,0.0027639357443880463
2019-11-13,185.82138061523438,219.6699981689453,221.69000244140625,218.5399932861328,220.42999267578125,2333000,AMGN,Health,-0.00741041709701451
2019-11-14,186.05982971191406,218.5,218.74000549316406,213.5500030517578,218.22000122070312,2749300,AMGN,Health,-0.005326162783711008
2019-11-15,188.0694580078125,220.86000061035156,220.92999267578125,217.2100067138672,219.58999633789062,2028600,AMGN,Health,0.010800918125178693
2019-11-18,187.9076385498047,220.6699981689453,221.58999633789062,219.2100067138672,221.05999755859375,2239500,AMGN,Health,-0.0008602845281227012
2019-11-19,191.16905212402344,224.5,224.67999267578125,220.6999969482422,221.24000549316406,2551600,AMGN,Health,0.017356241731249833
2019-11-20,192.02906799316406,225.50999450683594,226.5500030517578,223.1300048828125,224.3800048828125,3524300,AMGN,Health,0.0044988619458170565
2019-11-21,193.99610900878906,227.82000732421875,228.8000030517578,225.02000427246094,227.1199951171875,2659300,AMGN,Health,0.010243505270950637
2019-11-22,196.48260498046875,230.74000549316406,230.8699951171875,227.8300018310547,228.0800018310547,1975000,AMGN,Health,0.012817127886357138
2019-11-25,199.71839904785156,234.5399932861328,235.8000030517578,231.0800018310547,231.0800018310547,2637400,AMGN,Health,0.016468699412774068
2019-11-26,199.5906524658203,234.38999938964844,234.88999938964844,232.00999450683594,233.97999572753906,3300800,AMGN,Health,-0.0006395237519316588
2019-11-27,199.71839904785156,234.5399932861328,235.27999877929688,231.85000610351562,234.64999389648438,1579800,AMGN,Health,0.0006399330042874407
2019-11-29,199.87168884277344,234.72000122070312,235.47000122070312,233.75,234.1300048828125,945600,AMGN,Health,0.000767493560685395
2019-12-02,198.81582641601562,233.47999572753906,235.8000030517578,232.6300048828125,234.5399932861328,1633600,AMGN,Health,-0.00528291362779143
2019-12-03,198.21121215820312,232.77000427246094,233.17999267578125,230.77999877929688,231.47999572753906,1825400,AMGN,Health,-0.003040909148836257
2019-12-04,199.15640258789062,233.8800048828125,234.88999938964844,232.0,232.72999572753906,1908500,AMGN,Health,0.0047686582892023655
2019-12-05,198.75613403320312,233.41000366210938,233.77000427246094,231.4600067138672,233.69000244140625,2083600,AMGN,Health,-0.0020095827385441245
2019-12-06,199.062744140625,233.77000427246094,235.0,233.19000244140625,234.67999267578125,1860900,AMGN,Health,0.001542352961326765
2019-12-09,198.2537841796875,232.82000732421875,235.0500030517578,232.6300048828125,234.9600067138672,1867900,AMGN,Health,-0.004063810287375236
2019-12-10,199.12234497070312,233.83999633789062,235.1199951171875,231.50999450683594,231.9199981689453,1494700,AMGN,Health,0.0043810195927511675
2019-12-11,199.26710510253906,234.00999450683594,234.97000122070312,233.02999877929688,234.02999877929688,1754100,AMGN,Health,0.0007269849966113906
2019-12-12,200.953125,235.99000549316406,237.24000549316406,234.05999755859375,234.5800018310547,1851500,AMGN,Health,0.008461224019516322
2019-12-13,201.5917510986328,236.74000549316406,238.1199951171875,235.13999938964844,235.60000610351562,2041200,AMGN,Health,0.003178100693004726
2019-12-16,207.09266662597656,243.1999969482422,244.52999877929688,239.5,239.5,3047600,AMGN,Health,0.02728728269487446
2019-12-17,206.78610229492188,242.83999633789062,244.99000549316406,241.27999877929688,243.5800018310547,2382500,AMGN,Health,-0.001480265686138904
2019-12-18,206.01974487304688,241.94000244140625,243.22000122070312,241.02000427246094,242.2100067138672,2956700,AMGN,Health,-0.003706118885095533
2019-12-19,205.9345703125,241.83999633789062,243.3000030517578,239.92999267578125,242.77999877929688,2070800,AMGN,Health,-0.0004133508411443554
2019-12-20,206.97344970703125,243.05999755859375,244.57000732421875,240.6999969482422,244.57000732421875,5091600,AMGN,Health,0.005044662748830753
2019-12-23,206.9479217529297,243.02999877929688,244.0,241.58999633789062,243.97999572753906,1686200,AMGN,Health,-0.0001234212935004031
2019-12-24,206.35186767578125,242.3300018310547,243.10000610351562,241.72000122070312,242.82000732421875,612800,AMGN,Health,-0.0028802903006137637
2019-12-26,205.98568725585938,241.89999389648438,243.63999938964844,241.32000732421875,242.72000122070312,1098300,AMGN,Health,-0.0017744725429008623
2019-12-27,205.6706085205078,241.52999877929688,242.99000549316406,240.16000366210938,242.24000549316406,1085000,AMGN,Health,-0.0015295375217985185
2019-12-30,204.59768676757812,240.27000427246094,242.97999572753906,239.39999389648438,241.39999389648438,1454400,AMGN,Health,-0.00521672054487643
2019-12-31,205.27891540527344,241.07000732421875,241.4600067138672,238.5,240.27999877929688,1748300,AMGN,Health,0.003329600189504456
2020-01-02,204.4529571533203,240.10000610351562,243.19000244140625,238.97999572753906,243.0,2088000,AMGN,Health,-0.00402373248945298
2020-01-03,203.06494140625,238.47000122070312,240.25999450683594,236.24000549316406,237.16000366210938,1879000,AMGN,Health,-0.006788858148174093
2020-01-06,204.62326049804688,240.3000030517578,240.4499969482422,236.55999755859375,237.1999969482422,1802800,AMGN,Health,0.007673928887017567
2020-01-07,202.69876098632812,238.0399932861328,240.0,237.58999633789062,239.30999755859375,1518900,AMGN,Health,-0.009404951048370247
2020-01-08,202.85203552246094,238.22000122070312,239.5800018310547,236.61000061035156,237.92999267578125,2214700,AMGN,Health,0.0007562087869577017
2020-01-09,203.45657348632812,238.92999267578125,239.69000244140625,237.97000122070312,239.69000244140625,1629000,AMGN,Health,0.0029804023652084677
2020-01-10,202.88607788085938,238.25999450683594,240.92999267578125,237.61000061035156,238.67999267578125,1777600,AMGN,Health,-0.0028041610073393786
2020-01-13,201.74505615234375,236.9199981689453,238.3300018310547,234.7899932861328,238.25999450683594,2004400,AMGN,Health,-0.00562409287662502
2020-01-14,204.36778259277344,240.0,240.67999267578125,235.1699981689453,235.8000030517578,2239100,AMGN,Health,0.013000176662412377
2020-01-15,205.81536865234375,241.6999969482422,242.60000610351562,240.0500030517578,240.6699981689453,1920700,AMGN,Health,0.007083320617675692
2020-01-16,204.79354858398438,240.5,243.85000610351562,239.85000610351562,242.17999267578125,2085700,AMGN,Health,-0.004964819873370385
2020-01-17,205.63653564453125,241.49000549316406,242.13999938964844,239.27000427246094,242.11000061035156,2582800,AMGN,Health,0.004116446957023179
2020-01-21,202.32412719726562,237.60000610351562,242.00999450683594,237.25999450683594,240.97000122070312,3094200,AMGN,Health,-0.01610832457312006
2020-01-22,201.6002960205078,236.75,239.6999969482422,235.75999450683594,238.75,1998200,AMGN,Health,-0.0035774666737394822
2020-01-23,200.1441650390625,235.0399932861328,237.05999755859375,233.07000732421875,237.05999755859375,2088700,AMGN,Health,-0.007222837228583634
