Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Industry,Daily Return
2019-09-30,75.9789047241211,83.66999816894531,84.38999938964844,82.19000244140625,82.19000244140625,4340900,ABT,Health,
2019-10-01,74.3171157836914,81.83999633789062,84.7699966430664,81.7699966430664,84.02999877929688,4436700,ABT,Health,-0.02187166094302495
2019-10-02,72.2194595336914,79.52999877929688,81.55000305175781,78.7699966430664,81.4000015258789,5547100,ABT,Health,-0.028225777883182257
2019-10-03,73.6178970336914,81.06999969482422,81.12999725341797,78.7699966430664,79.25,3956000,ABT,Health,0.019363773911288407
2019-10-04,74.45331573486328,81.98999786376953,82.31999969482422,81.29000091552734,81.30000305175781,3390100,ABT,Health,0.011348195046361198
2019-10-07,73.59066772460938,81.04000091552734,81.9800033569336,80.97000122070312,81.4000015258789,2673200,ABT,Health,-0.011586741956264635
2019-10-08,71.29322814941406,78.51000213623047,80.55999755859375,78.51000213623047,80.55999755859375,5924200,ABT,Health,-0.03121913562086509
2019-10-09,72.19221496582031,79.5,79.80999755859375,78.87999725341797,79.30999755859375,4008500,ABT,Health,0.012609831063966626
2019-10-10,72.77340698242188,80.13999938964844,80.45999908447266,79.06999969482422,79.08999633789062,5085000,ABT,Health,0.008050306788030648
2019-10-11,72.60017395019531,79.62999725341797,81.33000183105469,79.55000305175781,80.7300033569336,4423000,ABT,Health,-0.0063638899440314756
2019-10-14,72.77340698242188,79.81999969482422,80.19000244140625,79.41999816894531,79.69000244140625,4228500,ABT,Health,0.0023860661554662155
2019-10-15,74.7426986694336,81.9800033569336,82.75,80.69999694824219,80.69999694824219,6429100,ABT,Health,0.027060932978798746
2019-10-16,74.56036376953125,81.77999877929688,83.69000244140625,79.6500015258789,81.36000061035156,10707400,ABT,Health,-0.0024396751579274234
2019-10-17,75.10740661621094,82.37999725341797,83.0,81.47000122070312,81.5199966430664,4172800,ABT,Health,0.0073367386045128935
2019-10-18,75.48120880126953,82.79000091552734,83.31999969482422,82.02999877929688,82.41000366210938,5219800,ABT,Health,0.004976980769350048
2019-10-21,74.44184875488281,81.6500015258789,83.27999877929688,81.5199966430664,83.13999938964844,5487900,ABT,Health,-0.013769771434253397
2019-10-22,73.42981719970703,80.54000091552734,82.27999877929688,80.5,81.80999755859375,4764000,ABT,Health,-0.013594618366292943
2019-10-23,74.09538269042969,81.2699966430664,81.5999984741211,80.41000366210938,80.69000244140625,4308300,ABT,Health,0.00906376606954229
2019-10-24,74.17744445800781,81.36000061035156,82.08999633789062,81.20999908447266,81.58999633789062,4470900,ABT,Health,0.0011074685739245194
2019-10-25,74.44184875488281,81.6500015258789,81.97000122070312,81.08000183105469,81.44999694824219,4872800,ABT,Health,0.0035644163391321815
